iter	Passed	Remaining
6391	10556	5956
6392	10557	5955
6393	10559	5953
6394	10561	5952
6395	10567	5952
6396	10568	5951
6397	10570	5949
6398	10572	5948
6399	10574	5946
6400	10576	5944
6401	10578	5943
6402	10582	5943
6403	10584	5941
6404	10586	5940
6405	10588	5938
6406	10590	5937
6407	10593	5936
6408	10596	5935
6409	10598	5934
6410	10600	5932
6411	10601	5930
6412	10602	5928
6413	10604	5927
6414	10607	5926
6415	10608	5924
6416	10610	5922
6417	10612	5921
6418	10614	5919
6419	10615	5917
6420	10616	5916
6421	10618	5914
6422	10620	5913
6423	10622	5911
6424	10625	5910
6425	10626	5908
6426	10628	5906
6427	10629	5905
6428	10631	5903
6429	10633	5902
6430	10635	5900
6431	10637	5899
6432	10639	5897
6433	10640	5895
6434	10642	5894
6435	10643	5892
6436	10645	5890
6437	10648	5889
6438	10649	5888
6439	10652	5886
6440	10653	5885
6441	10655	5883
6442	10657	5881
6443	10658	5880
6444	10660	5878
6445	10664	5878
6446	10665	5876
6447	10667	5874
6448	10669	5873
6449	10670	5871
6450	10672	5869
6451	10673	5867
6452	10676	5866
6453	10678	5865
6454	10680	5863
6455	10681	5861
6456	10682	5860
6457	10683	5858
6458	10685	5856
6459	10686	5854
6460	10689	5853
6461	10691	5851
6462	10692	5850
6463	10694	5848
6464	10695	5846
6465	10697	5845
6466	10698	5843
6467	10700	5841
6468	10701	5839
6469	10703	5838
6470	10706	5837
6471	10708	5835
6472	10709	5833
6473	10711	5832
6474	10712	5830
6475	10713	5828
6476	10715	5826
6477	10717	5825
6478	10719	5823
6479	10720	5822
6480	10722	5820
6481	10724	5818
6482	10725	5817
6483	10727	5815
6484	10730	5814
6485	10732	5813
6486	10734	5811
6487	10736	5809
6488	10737	5808
6489	10738	5806
6490	10740	5804
6491	10741	5802
6492	10742	5800
6493	10745	5799
6494	10747	5798
6495	10749	5796
6496	10750	5794
6497	10751	5792
6498	10752	5790
6499	10754	5789
6500	10755	5787
6501	10757	5785
6502	10759	5784
6503	10761	5782
6504	10763	5781
6505	10765	5779
6506	10766	5777
6507	10767	5776
6508	10769	5774
6509	10772	5773
6510	10773	5771
6511	10775	5770
6512	10776	5768
6513	10778	5766
6514	10780	5764
6515	10781	5763
6516	10782	5761
6517	10784	5759
6518	10787	5758
6519	10789	5757
6520	10791	5755
6521	10792	5753
6522	10794	5752
6523	10797	5751
6524	10798	5749
6525	10801	5748
6526	10803	5746
6527	10805	5745
6528	10806	5743
6529	10808	5741
6530	10810	5740
6531	10811	5738
6532	10815	5738
6533	10817	5736
6534	10818	5734
6535	10820	5733
6536	10824	5732
6537	10826	5731
6538	10828	5729
6539	10830	5728
6540	10832	5726
6541	10834	5725
6542	10835	5723
6543	10837	5721
6544	10839	5720
6545	10841	5718
6546	10843	5717
6547	10845	5715
6548	10847	5714
6549	10849	5712
6550	10851	5711
6551	10852	5709
6552	10856	5709
6553	10858	5707
6554	10859	5705
6555	10862	5704
6556	10864	5702
6557	10865	5701
6558	10866	5699
6559	10870	5698
6560	10872	5697
6561	10873	5695
6562	10875	5693
6563	10876	5691
6564	10878	5690
6565	10880	5688
6566	10883	5687
6567	10884	5685
6568	10886	5684
6569	10889	5683
6570	10890	5681
6571	10892	5679
6572	10894	5678
6573	10898	5677
6574	10900	5676
6575	10902	5674
6576	10904	5673
6577	10905	5671
6578	10907	5670
6579	10908	5668
6580	10912	5667
6581	10914	5666
6582	10915	5664
6583	10917	5662
6584	10919	5661
6585	10920	5659
6586	10922	5657
6587	10924	5656
6588	10926	5654
6589	10927	5652
6590	10929	5651
6591	10930	5649
6592	10932	5647
6593	10933	5645
6594	10935	5644
6595	10939	5643
6596	10940	5642
6597	10942	5640
6598	10944	5638
6599	10946	5637
6600	10948	5635
6601	10949	5633
6602	10953	5633
6603	10955	5631
6604	10956	5630
6605	10958	5628
6606	10959	5626
6607	10960	5624
6608	10962	5622
6609	10963	5621
6610	10967	5620
6611	10969	5619
6612	10971	5617
6613	10972	5615
6614	10973	5613
6615	10974	5611
6616	10976	5609
6617	10977	5608
6618	10980	5607
6619	10982	5605
6620	10983	5603
6621	10985	5602
6622	10986	5600
6623	10988	5598
6624	10989	5596
6625	10990	5594
6626	10991	5593
6627	10994	5591
6628	10996	5590
6629	10997	5588
6630	10999	5586
6631	11000	5584
6632	11002	5583
6633	11003	5581
6634	11005	5579
6635	11006	5578
6636	11008	5576
6637	11010	5574
6638	11012	5573
6639	11013	5571
6640	11014	5569
6641	11016	5567
6642	11018	5566
6643	11020	5565
6644	11022	5563
6645	11023	5561
6646	11025	5560
6647	11028	5558
6648	11029	5557
6649	11031	5555
6650	11033	5554
6651	11037	5553
6652	11039	5551
6653	11040	5550
6654	11041	5548
6655	11043	5546
6656	11044	5544
6657	11046	5543
6658	11048	5541
6659	11050	5539
6660	11051	5538
6661	11053	5536
6662	11054	5534
6663	11056	5533
6664	11057	5531
6665	11058	5529
6666	11060	5527
6667	11061	5525
6668	11063	5524
6669	11064	5522
6670	11066	5520
6671	11067	5518
6672	11068	5516
6673	11069	5515
6674	11071	5513
6675	11072	5511
6676	11073	5509
6677	11075	5507
6678	11077	5506
6679	11079	5504
6680	11081	5503
6681	11082	5501
6682	11083	5499
6683	11085	5497
6684	11087	5496
6685	11088	5494
6686	11090	5493
6687	11092	5491
6688	11094	5490
6689	11096	5488
6690	11097	5486
6691	11099	5484
6692	11100	5482
6693	11101	5481
6694	11102	5479
6695	11105	5477
6696	11106	5476
6697	11107	5474
6698	11109	5472
6699	11110	5470
6700	11112	5468
6701	11113	5467
6702	11114	5465
6703	11115	5463
6704	11117	5461
6705	11119	5460
6706	11120	5458
6707	11122	5456
6708	11124	5455
6709	11125	5453
6710	11127	5451
6711	11128	5449
6712	11130	5448
6713	11133	5447
6714	11134	5445
6715	11136	5443
6716	11138	5442
6717	11139	5440
6718	11141	5438
6719	11142	5437
6720	11144	5435
6721	11147	5434
6722	11148	5432
6723	11149	5430
6724	11151	5428
6725	11152	5427
6726	11154	5425
6727	11155	5423
6728	11156	5421
6729	11158	5419
6730	11161	5418
6731	11162	5417
6732	11164	5415
6733	11165	5413
6734	11166	5411
6735	11168	5410
6736	11169	5408
6737	11171	5406
6738	11174	5405
6739	11177	5404
6740	11179	5403
6741	11181	5401
6742	11182	5399
6743	11184	5398
6744	11187	5397
6745	11189	5395
6746	11190	5393
6747	11193	5392
6748	11195	5391
6749	11197	5389
6750	11201	5389
6751	11204	5388
6752	11207	5386
6753	11208	5385
6754	11211	5384
6755	11213	5382
6756	11216	5381
6757	11218	5380
6758	11220	5378
6759	11222	5377
6760	11224	5375
6761	11226	5373
6762	11229	5373
6763	11231	5371
6764	11233	5370
6765	11236	5368
6766	11238	5367
6767	11239	5365
6768	11241	5364
6769	11245	5363
6770	11248	5362
6771	11250	5360
6772	11253	5359
6773	11256	5359
6774	11259	5358
6775	11262	5357
6776	11264	5355
6777	11266	5353
6778	11268	5352
6779	11272	5351
6780	11273	5350
6781	11275	5348
6782	11277	5346
6783	11278	5345
6784	11279	5343
6785	11281	5341
6786	11282	5339
6787	11285	5338
6788	11287	5337
6789	11289	5335
6790	11290	5333
6791	11291	5331
6792	11293	5329
6793	11294	5328
6794	11296	5326
6795	11297	5324
6796	11299	5323
6797	11301	5321
6798	11303	5319
6799	11304	5318
6800	11305	5316
6801	11307	5314
6802	11308	5312
6803	11309	5310
6804	11312	5309
6805	11314	5307
6806	11315	5306
6807	11316	5304
6808	11318	5302
6809	11319	5300
6810	11321	5299
6811	11322	5297
6812	11323	5295
6813	11325	5293
6814	11328	5292
6815	11331	5291
6816	11333	5290
6817	11334	5288
6818	11336	5286
6819	11337	5284
6820	11340	5283
6821	11342	5282
6822	11343	5280
6823	11346	5278
6824	11347	5277
6825	11349	5275
6826	11351	5274
6827	11354	5273
6828	11357	5271
6829	11359	5270
6830	11360	5268
6831	11362	5267
6832	11366	5266
6833	11370	5266
6834	11372	5264
6835	11373	5262
6836	11375	5260
6837	11376	5259
6838	11377	5257
6839	11379	5255
6840	11381	5253
6841	11383	5252
6842	11385	5250
6843	11387	5249
6844	11389	5247
6845	11392	5246
6846	11394	5245
6847	11396	5243
6848	11398	5242
6849	11401	5241
6850	11402	5239
6851	11404	5237
6852	11406	5236
6853	11407	5234
6854	11412	5234
6855	11414	5232
6856	11415	5230
6857	11417	5229
6858	11419	5227
6859	11421	5226
6860	11422	5224
6861	11426	5223
6862	11428	5221
6863	11429	5220
6864	11431	5218
6865	11432	5216
6866	11434	5215
6867	11435	5213
6868	11439	5212
6869	11440	5210
6870	11442	5209
6871	11444	5207
6872	11446	5205
6873	11447	5204
6874	11449	5202
6875	11451	5200
6876	11455	5200
6877	11456	5198
6878	11458	5197
6879	11460	5195
6880	11462	5193
6881	11463	5192
6882	11467	5191
6883	11468	5189
6884	11470	5188
6885	11472	5186
6886	11473	5184
6887	11475	5182
6888	11476	5181
6889	11478	5179
6890	11481	5178
6891	11483	5176
6892	11484	5175
6893	11486	5173
6894	11488	5172
6895	11490	5170
6896	11491	5168
6897	11495	5167
6898	11497	5166
6899	11498	5164
6900	11500	5162
6901	11501	5160
6902	11503	5159
6903	11505	5157
6904	11507	5156
6905	11509	5154
6906	11512	5153
6907	11513	5151
6908	11515	5150
6909	11517	5148
6910	11519	5146
6911	11521	5145
6912	11523	5144
6913	11524	5142
6914	11526	5140
6915	11528	5138
6916	11530	5137
6917	11531	5135
6918	11533	5133
6919	11536	5133
6920	11538	5131
6921	11540	5129
6922	11541	5128
6923	11543	5126
6924	11544	5124
6925	11546	5123
6926	11548	5121
6927	11551	5120
6928	11552	5118
6929	11554	5117
6930	11556	5115
6931	11558	5113
6932	11559	5112
6933	11561	5110
6934	11564	5109
6935	11565	5107
6936	11567	5105
6937	11568	5103
6938	11569	5102
6939	11571	5100
6940	11572	5098
6941	11573	5096
6942	11575	5095
6943	11579	5094
6944	11580	5092
6945	11582	5090
6946	11583	5088
6947	11584	5087
6948	11586	5085
6949	11588	5083
6950	11589	5081
6951	11591	5080
6952	11592	5078
6953	11594	5076
6954	11595	5075
6955	11597	5073
6956	11598	5071
6957	11600	5069
6958	11601	5068
6959	11603	5066
6960	11605	5064
6961	11606	5063
6962	11608	5061
6963	11609	5059
6964	11611	5058
6965	11612	5056
6966	11614	5054
6967	11615	5052
6968	11617	5051
6969	11620	5049
6970	11621	5047
6971	11622	5046
6972	11624	5044
6973	11625	5042
6974	11627	5041
6975	11628	5039
6976	11630	5037
6977	11632	5036
6978	11634	5034
6979	11635	5032
6980	11637	5030
6981	11638	5029
6982	11640	5027
6983	11642	5026
6984	11645	5024
6985	11646	5023
6986	11648	5021
6987	11650	5019
6988	11652	5018
6989	11654	5016
6990	11656	5015
6991	11661	5015
6992	11663	5013
6993	11665	5012
6994	11667	5010
6995	11669	5008
6996	11670	5007
6997	11673	5005
6998	11674	5004
6999	11676	5002
7000	11678	5001
7001	11680	4999
7002	11681	4997
7003	11683	4996
7004	11685	4994
7005	11687	4992
7006	11688	4991
7007	11690	4989
7008	11692	4988
7009	11694	4986
7010	11696	4984
7011	11698	4983
7012	11700	4981
7013	11702	4980
7014	11704	4978
7015	11705	4977
7016	11707	4975
7017	11708	4973
7018	11710	4971
7019	11712	4970
7020	11714	4968
7021	11716	4967
7022	11717	4965
7023	11718	4963
7024	11720	4961
7025	11722	4960
7026	11724	4958
7027	11726	4957
7028	11728	4955
7029	11730	4954
7030	11732	4952
7031	11733	4950
7032	11735	4948
7033	11736	4947
7034	11738	4945
7035	11741	4944
7036	11743	4942
7037	11745	4941
7038	11747	4939
7039	11749	4938
7040	11751	4937
7041	11753	4935
7042	11756	4934
7043	11761	4934
7044	11763	4932
7045	11765	4930
7046	11767	4929
7047	11769	4928
7048	11771	4926
7049	11773	4924
7050	11777	4924
7051	11780	4923
7052	11783	4922
7053	11785	4920
7054	11787	4918
7055	11788	4917
7056	11790	4915
7057	11793	4914
7058	11801	4915
7059	11805	4914
7060	11808	4913
7061	11812	4912
7062	11815	4911
7063	11818	4910
7064	11823	4910
7065	11827	4909
7066	11830	4908
7067	11833	4907
7068	11835	4905
7069	11843	4906
7070	11847	4905
7071	11851	4905
7072	11854	4903
7073	11857	4902
7074	11861	4902
7075	11863	4900
7076	11869	4900
7077	11873	4900
7078	11876	4898
7079	11878	4897
7080	11881	4896
7081	11885	4895
7082	11887	4894
7083	11889	4892
7084	11891	4890
7085	11893	4889
7086	11896	4888
7087	11900	4887
7088	11903	4886
7089	11905	4884
7090	11907	4883
7091	11910	4882
7092	11918	4883
7093	11922	4882
7094	11924	4880
7095	11926	4879
7096	11929	4878
7097	11932	4876
7098	11934	4875
7099	11936	4873
7100	11938	4872
7101	11939	4870
7102	11943	4869
7103	11944	4867
7104	11948	4866
7105	11950	4865
7106	11951	4863
7107	11953	4861
7108	11958	4861
7109	11960	4860
7110	11962	4858
7111	11964	4856
7112	11966	4855
7113	11967	4853
7114	11970	4852
7115	11973	4850
7116	11974	4849
7117	11976	4847
7118	11978	4845
7119	11981	4844
7120	11984	4843
7121	11987	4842
7122	11990	4841
7123	11992	4839
7124	11993	4837
7125	11995	4836
7126	11996	4834
7127	12000	4833
7128	12001	4831
7129	12002	4829
7130	12004	4828
7131	12006	4826
7132	12007	4824
7133	12009	4822
7134	12010	4821
7135	12013	4819
7136	12015	4818
7137	12016	4816
7138	12018	4814
7139	12019	4812
7140	12021	4811
7141	12023	4809
7142	12026	4808
7143	12028	4807
7144	12030	4805
7145	12032	4803
7146	12033	4802
7147	12035	4800
7148	12036	4798
7149	12038	4796
7150	12041	4795
7151	12043	4794
7152	12046	4792
7153	12049	4791
7154	12051	4790
7155	12055	4789
7156	12059	4788
7157	12061	4787
7158	12064	4786
7159	12068	4785
7160	12072	4784
7161	12075	4783
7162	12078	4782
7163	12081	4780
7164	12086	4780
7165	12091	4780
7166	12094	4778
7167	12096	4777
7168	12101	4777
7169	12104	4775
7170	12106	4774
7171	12108	4772
7172	12111	4771
7173	12115	4771
7174	12117	4769
7175	12120	4768
7176	12125	4767
7177	12132	4767
7178	12134	4766
7179	12138	4765
7180	12141	4764
7181	12145	4763
7182	12148	4762
7183	12150	4761
7184	12155	4760
7185	12159	4759
7186	12161	4758
7187	12163	4756
7188	12167	4755
7189	12169	4754
7190	12170	4752
7191	12175	4751
7192	12178	4750
7193	12180	4749
7194	12183	4747
7195	12184	4746
7196	12187	4745
7197	12191	4744
7198	12192	4742
7199	12194	4740
7200	12196	4739
7201	12199	4737
7202	12204	4737
7203	12206	4736
7204	12208	4734
7205	12210	4732
7206	12212	4731
7207	12218	4731
7208	12220	4729
7209	12222	4727
7210	12225	4726
7211	12227	4725
7212	12234	4725
7213	12237	4724
7214	12240	4722
7215	12243	4721
7216	12247	4720
7217	12249	4719
7218	12251	4718
7219	12253	4716
7220	12261	4717
7221	12263	4715
7222	12265	4713
7223	12267	4712
7224	12270	4711
7225	12275	4710
7226	12276	4708
7227	12278	4707
7228	12281	4705
7229	12287	4706
7230	12290	4704
7231	12293	4703
7232	12295	4701
7233	12296	4700
7234	12301	4699
7235	12303	4698
7236	12305	4696
7237	12310	4695
7238	12312	4694
7239	12316	4693
7240	12318	4691
7241	12320	4690
7242	12322	4688
7243	12325	4687
7244	12327	4686
7245	12330	4684
7246	12332	4683
7247	12334	4681
7248	12336	4680
7249	12339	4678
7250	12341	4677
7251	12343	4675
7252	12345	4674
7253	12349	4673
7254	12351	4671
7255	12354	4670
7256	12358	4669
7257	12361	4668
7258	12363	4666
7259	12366	4665
7260	12367	4663
7261	12370	4662
7262	12372	4660
7263	12374	4659
7264	12375	4657
7265	12377	4655
7266	12379	4653
7267	12380	4652
7268	12384	4651
7269	12386	4649
7270	12388	4648
7271	12391	4646
7272	12392	4645
7273	12394	4643
7274	12396	4641
7275	12398	4640
7276	12400	4638
7277	12401	4636
7278	12403	4634
7279	12404	4633
7280	12406	4631
7281	12408	4629
7282	12410	4628
7283	12413	4626
7284	12415	4625
7285	12418	4624
7286	12420	4622
7287	12422	4620
7288	12423	4619
7289	12427	4618
7290	12429	4616
7291	12431	4615
7292	12434	4613
7293	12436	4612
7294	12437	4610
7295	12440	4609
7296	12443	4607
7297	12445	4605
7298	12447	4604
7299	12449	4603
7300	12451	4601
7301	12454	4600
7302	12456	4598
7303	12458	4597
7304	12462	4596
7305	12464	4594
7306	12467	4593
7307	12470	4591
7308	12473	4590
7309	12474	4588
7310	12476	4587
7311	12477	4585
7312	12479	4583
7313	12481	4581
7314	12483	4580
7315	12485	4578
7316	12487	4577
7317	12488	4575
7318	12490	4573
7319	12492	4572
7320	12494	4570
7321	12497	4569
7322	12499	4567
7323	12501	4566
7324	12503	4564
7325	12505	4562
7326	12507	4561
7327	12511	4560
7328	12513	4558
7329	12514	4556
7330	12516	4555
7331	12518	4553
7332	12520	4551
7333	12523	4550
7334	12525	4549
7335	12527	4547
7336	12529	4546
7337	12531	4544
7338	12533	4542
7339	12535	4540
7340	12537	4539
7341	12539	4537
7342	12541	4536
7343	12542	4534
7344	12544	4532
7345	12546	4531
7346	12547	4529
7347	12550	4527
7348	12552	4526
7349	12553	4524
7350	12555	4522
7351	12558	4521
7352	12559	4519
7353	12561	4517
7354	12562	4516
7355	12564	4514
7356	12566	4512
7357	12567	4510
7358	12569	4509
7359	12570	4507
7360	12571	4505
7361	12572	4503
7362	12574	4501
7363	12575	4499
7364	12577	4498
7365	12578	4496
7366	12580	4494
7367	12581	4492
7368	12582	4490
7369	12584	4489
7370	12585	4487
7371	12586	4485
7372	12588	4483
7373	12589	4481
7374	12591	4479
7375	12593	4478
7376	12594	4476
7377	12597	4475
7378	12599	4473
7379	12600	4471
7380	12601	4469
7381	12603	4467
7382	12604	4466
7383	12606	4464
7384	12607	4462
7385	12609	4460
7386	12610	4459
7387	12612	4457
7388	12613	4455
7389	12615	4453
7390	12617	4452
7391	12619	4450
7392	12621	4449
7393	12623	4447
7394	12624	4445
7395	12625	4443
7396	12626	4441
7397	12628	4439
7398	12629	4437
7399	12630	4436
7400	12632	4434
7401	12634	4432
7402	12635	4431
7403	12637	4429
7404	12638	4427
7405	12639	4425
7406	12641	4423
7407	12642	4421
7408	12643	4419
7409	12645	4418
7410	12647	4416
7411	12648	4414
7412	12650	4413
7413	12651	4411
7414	12652	4409
7415	12654	4407
7416	12655	4405
7417	12656	4403
7418	12658	4401
7419	12659	4400
7420	12661	4398
7421	12662	4396
7422	12663	4394
7423	12665	4392
7424	12666	4391
7425	12667	4389
7426	12669	4387
7427	12670	4385
7428	12671	4383
7429	12673	4381
7430	12675	4380
7431	12676	4378
7432	12678	4376
7433	12679	4374
7434	12680	4372
7435	12682	4371
7436	12683	4369
7437	12684	4367
7438	12685	4365
7439	12687	4363
7440	12689	4362
7441	12690	4360
7442	12692	4358
7443	12693	4356
7444	12694	4354
7445	12695	4353
7446	12697	4351
7447	12698	4349
7448	12699	4347
7449	12701	4345
7450	12702	4344
7451	12704	4342
7452	12705	4340
7453	12706	4338
7454	12708	4336
7455	12709	4334
7456	12710	4332
7457	12711	4331
7458	12713	4329
7459	12714	4327
7460	12716	4325
7461	12717	4323
7462	12719	4322
7463	12720	4320
7464	12721	4318
7465	12723	4316
7466	12724	4314
7467	12725	4312
7468	12727	4311
7469	12728	4309
7470	12730	4307
7471	12731	4305
7472	12732	4303
7473	12734	4302
7474	12735	4300
7475	12736	4298
7476	12738	4296
7477	12739	4294
7478	12741	4293
7479	12742	4291
7480	12744	4289
7481	12745	4287
7482	12747	4286
7483	12749	4284
7484	12750	4282
7485	12752	4281
7486	12754	4279
7487	12755	4277
7488	12758	4276
7489	12760	4274
7490	12761	4272
7491	12763	4270
7492	12764	4269
7493	12766	4267
7494	12767	4265
7495	12769	4263
7496	12771	4262
7497	12773	4260
7498	12774	4258
7499	12776	4257
7500	12777	4255
7501	12778	4253
7502	12779	4251
7503	12781	4249
7504	12782	4247
7505	12783	4245
7506	12785	4244
7507	12786	4242
7508	12788	4240
7509	12789	4238
7510	12791	4237
7511	12792	4235
7512	12793	4233
7513	12794	4231
7514	12796	4229
7515	12797	4227
7516	12799	4226
7517	12801	4224
7518	12802	4222
7519	12803	4220
7520	12804	4218
7521	12805	4216
7522	12807	4215
7523	12808	4213
7524	12809	4211
7525	12810	4209
7526	12812	4207
7527	12813	4206
7528	12815	4204
7529	12816	4202
7530	12817	4200
7531	12819	4198
7532	12820	4196
7533	12821	4195
7534	12823	4193
7535	12824	4191
7536	12825	4189
7537	12827	4187
7538	12829	4186
7539	12830	4184
7540	12831	4182
7541	12833	4180
7542	12834	4178
7543	12835	4177
7544	12836	4175
7545	12838	4173
7546	12839	4171
7547	12842	4170
7548	12843	4168
7549	12844	4166
7550	12845	4164
7551	12847	4162
7552	12848	4160
7553	12849	4159
7554	12850	4157
7555	12852	4155
7556	12853	4153
7557	12855	4151
7558	12857	4150
7559	12858	4148
7560	12859	4146
7561	12860	4144
7562	12862	4142
7563	12863	4141
7564	12865	4139
7565	12866	4137
7566	12868	4135
7567	12870	4134
7568	12871	4132
7569	12872	4130
7570	12874	4128
7571	12875	4126
7572	12876	4125
7573	12878	4123
7574	12879	4121
7575	12880	4119
7576	12882	4117
7577	12884	4116
7578	12885	4114
7579	12886	4112
7580	12887	4110
7581	12889	4108
7582	12890	4107
7583	12892	4105
7584	12893	4103
7585	12894	4101
7586	12896	4099
7587	12898	4098
7588	12899	4096
7589	12901	4094
7590	12902	4092
7591	12903	4090
7592	12904	4089
7593	12905	4087
7594	12907	4085
7595	12909	4083
7596	12911	4082
7597	12913	4080
7598	12914	4078
7599	12915	4077
7600	12917	4075
7601	12919	4073
7602	12920	4071
7603	12922	4070
7604	12925	4068
7605	12927	4067
7606	12928	4065
7607	12930	4063
7608	12931	4061
7609	12933	4060
7610	12934	4058
7611	12935	4056
7612	12937	4054
7613	12939	4053
7614	12940	4051
7615	12942	4049
7616	12943	4047
7617	12944	4045
7618	12946	4044
7619	12947	4042
7620	12948	4040
7621	12950	4038
7622	12951	4036
7623	12953	4035
7624	12954	4033
7625	12955	4031
7626	12957	4029
7627	12958	4027
7628	12959	4026
7629	12961	4024
7630	12962	4022
7631	12963	4020
7632	12965	4018
7633	12967	4017
7634	12968	4015
7635	12969	4013
7636	12971	4011
7637	12972	4009
7638	12973	4008
7639	12974	4006
7640	12976	4004
7641	12977	4002
7642	12978	4000
7643	12980	3999
7644	12982	3997
7645	12983	3995
7646	12985	3993
7647	12986	3991
7648	12987	3990
7649	12988	3988
7650	12990	3986
7651	12991	3984
7652	12993	3983
7653	12995	3981
7654	12996	3979
7655	12997	3977
7656	12999	3975
7657	13000	3974
7658	13001	3972
7659	13003	3970
7660	13004	3968
7661	13005	3966
7662	13007	3965
7663	13009	3963
7664	13011	3961
7665	13012	3960
7666	13014	3958
7667	13015	3956
7668	13016	3954
7669	13018	3952
7670	13019	3951
7671	13020	3949
7672	13022	3947
7673	13023	3945
7674	13025	3944
7675	13026	3942
7676	13028	3940
7677	13029	3938
7678	13030	3936
7679	13031	3934
7680	13032	3933
7681	13034	3931
7682	13037	3930
7683	13039	3928
7684	13040	3926
7685	13041	3924
7686	13042	3922
7687	13044	3921
7688	13045	3919
7689	13046	3917
7690	13047	3915
7691	13049	3913
7692	13051	3912
7693	13052	3910
7694	13054	3908
7695	13055	3906
7696	13056	3904
7697	13058	3903
7698	13059	3901
7699	13061	3899
7700	13062	3897
7701	13063	3895
7702	13065	3894
7703	13067	3892
7704	13069	3891
7705	13070	3889
7706	13071	3887
7707	13073	3885
7708	13074	3883
7709	13075	3882
7710	13077	3880
7711	13079	3878
7712	13080	3876
7713	13082	3875
7714	13084	3873
7715	13085	3871
7716	13087	3870
7717	13088	3868
7718	13090	3866
7719	13093	3865
7720	13094	3863
7721	13096	3861
7722	13097	3859
7723	13098	3858
7724	13100	3856
7725	13101	3854
7726	13103	3852
7727	13104	3850
7728	13105	3849
7729	13107	3847
7730	13108	3845
7731	13110	3843
7732	13111	3842
7733	13112	3840
7734	13114	3838
7735	13115	3836
7736	13116	3834
7737	13117	3832
7738	13119	3831
7739	13121	3829
7740	13122	3827
7741	13123	3825
7742	13125	3824
7743	13126	3822
7744	13127	3820
7745	13129	3818
7746	13130	3816
7747	13131	3815
7748	13132	3813
7749	13135	3811
7750	13136	3809
7751	13137	3808
7752	13139	3806
7753	13140	3804
7754	13141	3802
7755	13143	3800
7756	13144	3799
7757	13145	3797
7758	13147	3795
7759	13148	3793
7760	13150	3792
7761	13151	3790
7762	13152	3788
7763	13154	3786
7764	13155	3784
7765	13156	3782
7766	13157	3781
7767	13159	3779
7768	13161	3777
7769	13162	3776
7770	13164	3774
7771	13165	3772
7772	13167	3770
7773	13168	3768
7774	13169	3767
7775	13170	3765
7776	13171	3763
7777	13173	3761
7778	13174	3759
7779	13177	3758
7780	13178	3756
7781	13179	3754
7782	13180	3752
7783	13181	3751
7784	13183	3749
7785	13184	3747
7786	13185	3745
7787	13187	3743
7788	13188	3741
7789	13189	3740
7790	13192	3738
7791	13193	3737
7792	13195	3735
7793	13196	3733
7794	13197	3731
7795	13199	3729
7796	13200	3728
7797	13202	3726
7798	13203	3724
7799	13204	3722
7800	13206	3720
7801	13207	3719
7802	13209	3717
7803	13210	3715
7804	13211	3713
7805	13213	3712
7806	13214	3710
7807	13215	3708
7808	13216	3706
7809	13218	3704
7810	13220	3703
7811	13221	3701
7812	13223	3699
7813	13224	3698
7814	13226	3696
7815	13227	3694
7816	13228	3692
7817	13229	3690
7818	13231	3689
7819	13233	3687
7820	13234	3685
7821	13236	3683
7822	13238	3682
7823	13239	3680
7824	13241	3678
7825	13243	3677
7826	13244	3675
7827	13246	3673
7828	13247	3671
7829	13249	3670
7830	13250	3668
7831	13252	3666
7832	13253	3664
7833	13254	3663
7834	13256	3661
7835	13257	3659
7836	13259	3657
7837	13261	3656
7838	13262	3654
7839	13263	3652
7840	13265	3650
7841	13266	3649
7842	13267	3647
7843	13269	3645
7844	13270	3643
7845	13271	3641
7846	13273	3640
7847	13274	3638
7848	13276	3636
7849	13277	3634
7850	13278	3633
7851	13280	3631
7852	13281	3629
7853	13282	3627
7854	13284	3625
7855	13285	3624
7856	13286	3622
7857	13288	3620
7858	13289	3618
7859	13290	3616
7860	13292	3615
7861	13293	3613
7862	13294	3611
7863	13296	3609
7864	13297	3607
7865	13298	3606
7866	13299	3604
7867	13301	3602
7868	13303	3600
7869	13304	3599
7870	13305	3597
7871	13306	3595
7872	13308	3593
7873	13309	3591
7874	13311	3590
7875	13312	3588
7876	13313	3586
7877	13314	3584
7878	13316	3582
7879	13317	3581
7880	13318	3579
7881	13320	3577
7882	13321	3575
7883	13322	3574
7884	13323	3572
7885	13325	3570
7886	13326	3568
7887	13327	3566
7888	13329	3565
7889	13330	3563
7890	13331	3561
7891	13333	3559
7892	13334	3557
7893	13335	3556
7894	13337	3554
7895	13338	3552
7896	13339	3550
7897	13341	3549
7898	13342	3547
7899	13344	3545
7900	13345	3543
7901	13347	3541
7902	13348	3540
7903	13349	3538
7904	13351	3536
7905	13352	3534
7906	13353	3533
7907	13354	3531
7908	13356	3529
7909	13357	3527
7910	13359	3525
7911	13360	3524
7912	13361	3522
7913	13363	3520
7914	13364	3518
7915	13366	3517
7916	13368	3515
7917	13369	3513
7918	13371	3512
7919	13372	3510
7920	13373	3508
7921	13374	3506
7922	13376	3504
7923	13377	3503
7924	13379	3501
7925	13380	3499
7926	13382	3497
7927	13383	3496
7928	13385	3494
7929	13387	3492
7930	13388	3491
7931	13389	3489
7932	13391	3487
7933	13393	3485
7934	13395	3484
7935	13397	3482
7936	13399	3481
7937	13400	3479
7938	13402	3477
7939	13403	3475
7940	13405	3474
7941	13407	3472
7942	13408	3470
7943	13409	3468
7944	13411	3467
