iter	RMSE
7885	10153.36075
7886	10152.34725
7887	10152.32952
7888	10151.71043
7889	10150.92435
7890	10150.90611
7891	10149.98492
7892	10149.50833
7893	10149.25928
7894	10148.25846
7895	10148.24506
7896	10147.40201
7897	10147.38924
7898	10145.94291
7899	10145.65231
7900	10145.22653
7901	10144.00613
7902	10143.9832
7903	10143.12866
7904	10142.29421
7905	10141.64468
7906	10141.33924
7907	10141.09947
7908	10140.39771
7909	10139.8382
7910	10139.45262
7911	10139.37921
7912	10139.25292
7913	10139.2365
7914	10138.69221
7915	10138.19915
7916	10137.01219
7917	10136.08637
7918	10136.06272
7919	10136.0483
7920	10136.03292
7921	10135.43438
7922	10134.34764
7923	10134.33216
7924	10133.5181
7925	10132.47969
7926	10131.86362
7927	10131.35101
7928	10131.31096
7929	10130.81712
7930	10129.9648
7931	10129.76791
7932	10129.06997
7933	10128.54975
7934	10127.9402
7935	10127.09387
7936	10126.38929
7937	10125.96523
7938	10125.44004
7939	10124.26632
7940	10123.39603
7941	10122.27904
7942	10121.51515
7943	10120.60826
7944	10120.48606
7945	10119.88659
7946	10118.45397
7947	10118.14162
7948	10117.79636
7949	10117.19761
7950	10116.31226
7951	10116.19937
7952	10115.6446
7953	10115.16091
7954	10114.28645
7955	10113.39682
7956	10112.78733
7957	10112.00652
7958	10111.23805
7959	10110.5137
7960	10109.70771
7961	10108.8186
7962	10108.80303
7963	10107.84621
7964	10106.83161
7965	10106.09531
7966	10104.79651
7967	10104.48404
7968	10103.91429
7969	10103.11338
7970	10102.73506
7971	10102.38449
7972	10101.57622
7973	10101.42092
7974	10100.79672
7975	10100.16021
7976	10099.4673
7977	10099.41553
7978	10098.72178
7979	10098.14601
7980	10097.71865
7981	10096.42131
7982	10095.60455
7983	10094.48007
7984	10093.83441
7985	10093.81884
7986	10093.19848
7987	10092.83033
7988	10092.03158
7989	10090.98445
7990	10090.68221
7991	10090.2341
7992	10089.29836
7993	10088.38888
7994	10088.36627
7995	10088.26674
7996	10088.25291
7997	10086.8811
7998	10086.4145
7999	10085.45352
8000	10084.59147
8001	10084.19924
8002	10084.1871
8003	10083.70381
8004	10082.31545
8005	10080.79952
8006	10080.29864
8007	10079.94555
8008	10078.98787
8009	10078.73873
8010	10078.31547
8011	10078.30353
8012	10077.38435
8013	10076.52242
8014	10075.69753
8015	10075.22318
8016	10074.4003
8017	10073.57158
8018	10072.89242
8019	10072.55188
8020	10071.89578
8021	10071.6358
8022	10071.02268
8023	10070.73037
8024	10069.71581
8025	10068.7288
8026	10067.76364
8027	10067.38123
8028	10067.34632
8029	10066.55136
8030	10066.04698
8031	10064.67818
8032	10063.66172
8033	10063.03132
8034	10062.3386
8035	10061.74034
8036	10060.62549
8037	10060.0436
8038	10059.44931
8039	10059.30925
8040	10059.11465
8041	10057.91838
8042	10056.71865
8043	10055.96783
8044	10054.79094
8045	10053.3632
8046	10052.39602
8047	10051.79626
8048	10051.49173
8049	10050.70311
8050	10050.34471
8051	10048.93808
8052	10048.47025
8053	10048.45094
8054	10047.67495
8055	10047.31633
8056	10047.29912
8057	10047.28405
8058	10046.30889
8059	10045.52438
8060	10044.6842
8061	10044.41456
8062	10043.64994
8063	10042.64749
8064	10041.79874
8065	10041.10639
8066	10040.22861
8067	10039.44196
8068	10038.64655
8069	10037.7697
8070	10037.14233
8071	10036.35178
8072	10036.33475
8073	10035.64835
8074	10034.59268
8075	10034.40474
8076	10034.0253
8077	10033.83893
8078	10032.97798
8079	10032.5927
8080	10031.87927
8081	10031.26028
8082	10031.02801
8083	10030.19282
8084	10029.78879
8085	10029.77646
8086	10029.27704
8087	10027.6469
8088	10027.47471
8089	10026.47331
8090	10026.45887
8091	10026.11688
8092	10025.39187
8093	10025.37555
8094	10025.34051
8095	10024.27351
8096	10024.11332
8097	10023.58262
8098	10023.10187
8099	10022.56994
8100	10021.68537
8101	10020.91655
8102	10020.89515
8103	10020.42571
8104	10020.28012
8105	10019.15272
8106	10019.04887
8107	10018.63926
8108	10018.44669
8109	10017.9243
8110	10016.53174
8111	10016.16495
8112	10015.04811
8113	10013.94084
8114	10013.02918
8115	10012.55474
8116	10012.20415
8117	10011.45227
8118	10010.69937
8119	10010.08409
8120	10009.27143
8121	10008.85959
8122	10007.82324
8123	10006.79483
8124	10005.63751
8125	10004.81672
8126	10004.19264
8127	10003.34428
8128	10002.55813
8129	10002.26149
8130	10001.20532
8131	10000.43572
8132	10000.4102
8133	9999.871735
8134	9999.051913
8135	9999.030514
8136	9999.015283
8137	9998.587062
8138	9998.09639
8139	9997.383441
8140	9997.009956
8141	9995.925264
8142	9995.363877
8143	9994.347593
8144	9994.332494
8145	9994.316308
8146	9993.776329
8147	9993.142401
8148	9992.789517
8149	9992.249009
8150	9991.306701
8151	9991.29331
8152	9990.574854
8153	9989.91746
8154	9989.899018
8155	9989.884571
8156	9989.337667
8157	9988.954664
8158	9988.477249
8159	9987.012084
8160	9985.659523
8161	9984.892814
8162	9983.83994
8163	9983.278607
8164	9982.184244
8165	9981.722867
8166	9981.265065
8167	9980.334619
8168	9979.908493
8169	9978.732828
8170	9978.185752
8171	9977.914449
8172	9977.149734
8173	9976.903645
8174	9976.894346
8175	9976.719966
8176	9976.109609
8177	9974.325104
8178	9973.753145
8179	9972.695363
8180	9972.517194
8181	9972.394217
8182	9972.242576
8183	9971.780967
8184	9971.584763
8185	9971.29961
8186	9970.390862
8187	9969.763953
8188	9968.724544
8189	9968.11316
8190	9968.100225
8191	9967.372443
8192	9966.835356
8193	9965.863499
8194	9964.737133
8195	9964.572054
8196	9964.297671
8197	9963.689124
8198	9962.734195
8199	9962.030418
8200	9961.788834
8201	9961.24348
8202	9960.266213
8203	9958.774083
8204	9957.837089
8205	9957.012401
8206	9956.733135
8207	9955.999475
8208	9955.39587
8209	9954.833454
8210	9953.993102
8211	9953.247218
8212	9952.776813
8213	9952.142941
8214	9951.554948
8215	9950.904908
8216	9950.892767
8217	9950.376881
8218	9949.558918
8219	9948.277153
8220	9947.57836
8221	9947.106389
8222	9946.24981
8223	9945.543633
8224	9944.727408
8225	9944.644186
8226	9944.206726
8227	9943.492821
8228	9942.544442
8229	9942.003052
8230	9941.109819
8231	9940.072861
8232	9939.622198
8233	9939.598996
8234	9937.83568
8235	9937.166062
8236	9936.432522
8237	9935.88917
8238	9935.343045
8239	9934.95032
8240	9934.09118
8241	9933.283458
8242	9933.272204
8243	9932.420733
8244	9932.249538
8245	9932.047142
8246	9931.224797
8247	9930.823819
8248	9930.108222
8249	9929.44885
8250	9928.537319
8251	9928.131507
8252	9927.51099
8253	9927.297187
8254	9926.37713
8255	9926.030826
8256	9924.59134
8257	9923.942974
8258	9923.412422
8259	9923.258618
8260	9922.295433
8261	9921.516357
8262	9920.788886
8263	9919.877493
8264	9918.99556
8265	9918.156051
8266	9917.232646
8267	9916.885856
8268	9915.846083
8269	9914.928307
8270	9914.74694
8271	9914.572558
8272	9914.021227
8273	9913.65029
8274	9913.486811
8275	9912.613393
8276	9911.857544
8277	9910.879418
8278	9910.371811
8279	9909.509589
8280	9908.649071
8281	9908.634963
8282	9908.045161
8283	9907.492482
8284	9907.177694
8285	9906.743931
8286	9905.903408
8287	9904.957248
8288	9904.446879
8289	9903.327755
8290	9902.071179
8291	9901.182591
8292	9899.767644
8293	9899.755129
8294	9898.516511
8295	9897.776924
8296	9897.20893
8297	9896.314809
8298	9895.162983
8299	9894.134959
8300	9893.971487
8301	9893.016143
8302	9892.341943
8303	9891.735623
8304	9890.904048
8305	9890.76427
8306	9889.775335
8307	9889.382329
8308	9889.369993
8309	9888.028842
8310	9887.294814
8311	9886.794186
8312	9886.585183
8313	9886.23581
8314	9885.604996
8315	9884.866602
8316	9884.535676
8317	9883.957104
8318	9883.93439
8319	9883.106975
8320	9882.909534
8321	9882.069935
8322	9881.803445
8323	9881.789937
8324	9881.046188
8325	9881.031871
8326	9880.867909
8327	9880.575584
8328	9880.188969
8329	9879.569215
8330	9878.814337
8331	9878.297474
8332	9876.77967
8333	9876.347158
8334	9875.9844
8335	9875.312786
8336	9874.921229
8337	9874.47304
8338	9873.8342
8339	9873.249067
8340	9872.355896
8341	9871.966618
8342	9871.953007
8343	9871.196157
8344	9870.775381
8345	9870.407039
8346	9870.390094
8347	9869.52741
8348	9869.250626
8349	9868.553704
8350	9867.961354
8351	9867.261584
8352	9867.011027
8353	9866.772085
8354	9865.747118
8355	9865.230161
8356	9865.218277
8357	9864.857268
8358	9864.837337
8359	9864.350385
8360	9864.11068
8361	9863.824772
8362	9863.458161
8363	9863.011024
8364	9862.475311
8365	9861.71194
8366	9861.215993
8367	9860.627882
8368	9860.614875
8369	9860.345527
8370	9860.128711
8371	9859.770976
8372	9859.580744
8373	9858.466433
8374	9858.103154
8375	9857.592938
8376	9857.578299
8377	9856.656881
8378	9856.126056
8379	9855.33118
8380	9855.042745
8381	9854.440477
8382	9853.680846
8383	9853.18233
8384	9852.490879
8385	9851.597746
8386	9850.900268
8387	9850.338857
8388	9849.728181
8389	9849.13649
8390	9848.603365
8391	9848.025898
8392	9847.474651
8393	9846.585242
8394	9845.54821
8395	9844.784278
8396	9844.313649
8397	9843.587813
8398	9842.862856
8399	9842.044285
8400	9841.259312
8401	9840.774143
8402	9839.757614
8403	9838.895736
8404	9838.093484
8405	9837.091019
8406	9836.351709
8407	9835.894082
8408	9835.39855
8409	9834.50216
8410	9833.693711
8411	9833.406993
8412	9832.886884
8413	9832.303795
8414	9831.564228
8415	9831.124881
8416	9831.104905
8417	9830.758867
8418	9830.743579
8419	9830.109579
8420	9829.086616
8421	9828.104247
8422	9827.435562
8423	9827.261256
8424	9825.905133
8425	9825.661059
8426	9824.736438
8427	9824.495462
8428	9823.808947
8429	9822.990462
8430	9822.975559
8431	9821.957033
8432	9820.909294
8433	9819.928868
8434	9819.335393
8435	9818.975305
8436	9817.998292
8437	9817.848325
8438	9817.241303
8439	9816.382235
8440	9816.283895
8441	9815.678485
8442	9814.616267
8443	9814.508743
8444	9814.493185
8445	9813.270974
8446	9812.069197
8447	9811.391781
8448	9811.00371
8449	9810.47515
8450	9809.499519
8451	9808.853899
8452	9808.36724
8453	9807.456894
8454	9807.046915
8455	9806.841939
8456	9805.807684
8457	9805.443155
8458	9805.43043
8459	9804.700653
8460	9804.385252
8461	9804.000173
8462	9803.724501
8463	9802.819465
8464	9802.130738
8465	9801.429723
8466	9800.700449
8467	9799.477501
8468	9798.591665
8469	9797.747416
8470	9796.629371
8471	9796.294547
8472	9795.529615
8473	9794.667354
8474	9793.964758
8475	9793.951812
8476	9793.485208
8477	9792.76471
8478	9792.106261
8479	9791.716981
8480	9791.01706
8481	9791.002161
8482	9790.443778
8483	9789.863723
8484	9789.850796
8485	9788.951722
8486	9788.933929
8487	9788.632306
8488	9788.189865
8489	9787.623168
8490	9787.173838
8491	9786.172997
8492	9785.971374
8493	9785.658987
8494	9784.494928
8495	9784.004422
8496	9782.993178
8497	9782.429488
8498	9781.801185
8499	9781.327131
8500	9780.871856
8501	9780.830239
8502	9779.513787
8503	9778.403619
8504	9778.392746
8505	9777.905796
8506	9776.738717
8507	9776.470394
8508	9775.750039
8509	9775.73734
8510	9775.2736
8511	9774.459749
8512	9773.829967
8513	9773.220578
8514	9772.275102
8515	9771.316971
8516	9770.049133
8517	9769.395751
8518	9768.586169
8519	9768.319224
8520	9767.501232
8521	9766.651153
8522	9766.267717
8523	9765.666502
8524	9764.828824
8525	9763.957966
8526	9763.210761
8527	9762.814941
8528	9762.281677
8529	9762.069142
8530	9760.625702
8531	9759.863254
8532	9759.106267
8533	9758.469843
8534	9757.661071
8535	9757.111767
8536	9756.116029
8537	9755.917732
8538	9755.150349
8539	9754.486727
8540	9754.041714
8541	9753.477224
8542	9752.746832
8543	9751.7509
8544	9751.556188
8545	9750.723169
8546	9750.518305
8547	9750.495855
8548	9750.331961
8549	9749.628574
8550	9749.034906
8551	9748.381002
8552	9748.370052
8553	9748.290776
8554	9747.620794
8555	9746.930189
8556	9746.873865
8557	9746.863024
8558	9746.743995
8559	9745.880403
8560	9744.640226
8561	9743.158483
8562	9742.419615
8563	9741.680981
8564	9741.437228
8565	9740.973335
8566	9740.307145
8567	9739.635336
8568	9738.911137
8569	9738.068209
8570	9736.735721
8571	9736.484483
8572	9735.43891
8573	9735.427636
8574	9734.897586
8575	9734.27349
8576	9734.071992
8577	9733.357647
8578	9732.209562
8579	9732.115116
8580	9731.372671
8581	9730.633729
8582	9729.568593
8583	9728.838263
8584	9727.873361
8585	9727.093641
8586	9726.730258
8587	9726.077103
8588	9724.836378
8589	9724.820951
8590	9724.546593
8591	9723.740155
8592	9722.944135
8593	9722.512509
8594	9722.005598
8595	9720.992799
8596	9720.554134
8597	9719.85542
8598	9719.15897
8599	9718.797949
8600	9717.769971
8601	9717.334378
8602	9716.013393
8603	9715.647477
8604	9714.820786
8605	9714.352524
8606	9714.046437
8607	9713.817063
8608	9713.804384
8609	9713.483382
8610	9712.614578
8611	9712.591355
8612	9711.81502
8613	9711.093695
8614	9710.355962
8615	9709.657865
8616	9709.270902
8617	9708.724986
8618	9708.561553
8619	9708.119354
8620	9707.147551
8621	9707.137042
8622	9706.083512
8623	9705.537856
8624	9704.684841
8625	9704.288233
8626	9703.291495
8627	9702.935337
8628	9702.124249
8629	9701.146313
8630	9700.088225
8631	9699.396987
8632	9699.026524
8633	9699.014025
8634	9698.224923
8635	9697.963506
8636	9696.506885
8637	9695.682355
8638	9694.387462
8639	9694.372242
8640	9694.282333
8641	9694.000788
8642	9693.919784
8643	9693.901632
8644	9693.602556
8645	9692.748184
8646	9691.814719
8647	9691.107977
8648	9691.097816
8649	9690.272961
8650	9689.916433
8651	9689.386265
8652	9688.093173
8653	9687.638339
8654	9687.15268
8655	9686.040884
8656	9684.725383
8657	9683.599234
8658	9683.577694
8659	9683.188968
8660	9682.215816
8661	9681.746636
8662	9681.336404
8663	9681.324214
8664	9680.511148
8665	9679.798368
8666	9679.782424
8667	9679.769883
8668	9679.375652
8669	9678.692856
8670	9678.001844
8671	9677.15745
8672	9676.420797
8673	9676.008977
8674	9674.792408
8675	9673.900924
8676	9673.740659
8677	9673.101857
8678	9672.504471
8679	9671.82973
8680	9671.570869
8681	9671.317761
8682	9671.235991
8683	9670.951791
8684	9670.798838
8685	9670.463056
8686	9669.695866
8687	9669.133844
8688	9668.506378
8689	9667.808742
8690	9666.827814
8691	9665.958072
8692	9664.956182
8693	9663.648111
8694	9662.807428
8695	9662.145119
8696	9662.034068
8697	9661.191834
8698	9660.279098
8699	9659.984448
8700	9659.380811
8701	9659.364644
8702	9659.197309
8703	9658.610668
8704	9657.335732
8705	9656.724419
8706	9655.818607
8707	9654.90885
8708	9654.21264
8709	9653.335303
8710	9652.399421
8711	9652.390047
8712	9652.141629
8713	9651.677151
8714	9651.192456
8715	9650.323595
8716	9649.652296
8717	9648.82084
8718	9647.666883
8719	9647.316855
8720	9646.591081
8721	9646.580722
8722	9645.899568
8723	9645.55268
8724	9645.329033
8725	9645.174214
8726	9644.189347
8727	9644.160951
8728	9643.36789
8729	9642.659253
8730	9641.814269
8731	9641.353528
8732	9640.873931
8733	9640.420462
8734	9639.63877
8735	9638.362979
8736	9637.686463
8737	9637.168099
8738	9637.155839
8739	9636.951063
8740	9636.632063
8741	9635.866931
8742	9635.522663
8743	9634.784271
8744	9634.107881
8745	9633.345109
8746	9632.791386
8747	9632.284108
8748	9631.450116
8749	9630.908458
8750	9629.686728
8751	9629.641932
8752	9629.627136
8753	9628.877929
8754	9628.565582
8755	9627.919331
8756	9627.101853
8757	9626.705836
8758	9626.690078
8759	9626.28837
8760	9626.009425
8761	9625.616381
8762	9625.116375
8763	9624.718193
8764	9624.706855
8765	9623.619616
8766	9622.716604
8767	9622.021166
8768	9621.981983
8769	9620.670531
8770	9619.807525
8771	9619.150014
8772	9618.331543
8773	9617.773725
8774	9617.34457
8775	9616.968099
8776	9615.960864
8777	9615.239564
8778	9614.318802
8779	9613.646128
8780	9613.233209
8781	9612.778935
8782	9612.704779
8783	9612.092272
8784	9611.753157
8785	9610.508948
8786	9609.713281
8787	9608.867989
8788	9608.033802
8789	9607.198607
8790	9606.581643
8791	9606.265829
8792	9605.569862
8793	9605.001181
8794	9604.207731
8795	9603.982996
8796	9603.157795
8797	9602.404443
8798	9601.944382
8799	9600.795888
8800	9600.19868
8801	9599.448533
8802	9599.022086
8803	9598.414029
8804	9598.265769
8805	9597.655427
8806	9596.790466
8807	9595.593663
8808	9594.413614
8809	9593.184603
8810	9592.793364
8811	9592.474203
8812	9592.459903
8813	9592.448017
8814	9591.79799
8815	9591.635221
8816	9591.249738
8817	9590.640352
8818	9589.565627
8819	9589.294423
8820	9588.994299
8821	9588.331587
8822	9588.179104
8823	9587.380344
8824	9585.712251
8825	9585.11126
8826	9583.82916
8827	9583.528793
8828	9582.911767
8829	9582.424378
8830	9581.926407
8831	9581.158028
8832	9580.556906
8833	9579.786993
8834	9578.533025
8835	9578.278752
8836	9577.949004
8837	9577.41059
8838	9577.400136
8839	9576.749842
8840	9575.911444
8841	9575.280018
8842	9574.752047
8843	9574.175389
8844	9573.576224
8845	9573.43905
8846	9572.421683
8847	9572.408529
8848	9571.910598
8849	9571.104522
8850	9569.913641
8851	9568.718308
8852	9568.706822
8853	9568.06588
8854	9567.865681
8855	9567.291615
8856	9566.326522
8857	9565.311208
8858	9565.236272
8859	9564.327725
8860	9563.471274
8861	9562.722043
8862	9561.618925
8863	9560.445181
8864	9560.434748
8865	9560.109141
8866	9560.097268
8867	9559.571677
8868	9558.985183
8869	9558.868805
8870	9557.998456
8871	9557.408477
8872	9556.913567
8873	9556.905059
8874	9555.515387
8875	9555.193037
8876	9554.670003
8877	9553.92039
8878	9553.090089
8879	9552.354249
8880	9551.915546
8881	9551.125469
8882	9551.113862
8883	9550.707143
8884	9550.697397
8885	9550.306254
8886	9549.59685
8887	9548.991264
8888	9548.98137
8889	9548.280305
8890	9547.94078
8891	9547.589276
8892	9546.811752
8893	9546.083535
8894	9546.061819
8895	9545.272862
8896	9544.855251
8897	9544.099609
8898	9543.560776
8899	9542.806318
8900	9541.839546
8901	9541.383338
8902	9540.288773
8903	9539.610774
8904	9538.642852
8905	9538.031662
8906	9537.337001
8907	9536.535672
8908	9536.524189
8909	9536.511662
8910	9535.769486
8911	9535.599106
8912	9534.940999
8913	9534.928598
8914	9534.452316
8915	9533.175896
8916	9532.572288
8917	9532.136892
8918	9531.407477
8919	9531.026786
8920	9531.013301
8921	9531.001935
8922	9530.688045
8923	9530.676805
8924	9530.524008
8925	9529.136393
8926	9528.250318
8927	9527.587324
8928	9526.00941
8929	9525.994217
8930	9525.779952
8931	9525.032959
8932	9524.681277
8933	9524.074739
8934	9523.225822
8935	9522.705995
8936	9521.90048
8937	9521.223836
8938	9519.819702
8939	9518.856607
8940	9518.012504
8941	9517.322511
8942	9516.624747
8943	9516.112227
8944	9515.529012
8945	9514.768705
8946	9514.238316
8947	9513.727914
8948	9513.716602
8949	9512.6995
8950	9511.690058
8951	9511.437734
8952	9511.316178
8953	9510.851874
8954	9510.697412
8955	9510.467404
8956	9510.093131
8957	9509.463622
8958	9508.757863
8959	9508.746076
8960	9508.18986
8961	9507.318658
8962	9506.726397
8963	9506.101886
8964	9504.530656
8965	9503.906749
8966	9503.009421
8967	9502.11001
8968	9501.919085
8969	9501.640484
8970	9501.028991
8971	9500.144126
8972	9499.719145
8973	9499.165157
8974	9498.476769
8975	9497.66498
8976	9497.324491
8977	9496.618919
8978	9495.625049
8979	9494.727509
8980	9494.01603
8981	9494.001897
8982	9493.581936
8983	9492.781919
8984	9491.435201
8985	9491.271697
8986	9490.539936
8987	9489.94371
8988	9489.570714
8989	9489.202624
8990	9489.147879
8991	9488.745108
8992	9488.590828
8993	9488.228551
8994	9487.392077
8995	9486.589384
8996	9486.291188
8997	9484.85009
8998	9484.153035
8999	9483.467034
9000	9482.829299
9001	9482.262286
9002	9481.819302
9003	9481.23356
9004	9480.935132
9005	9479.931943
9006	9479.243147
9007	9478.736721
9008	9478.695765
9009	9478.681954
9010	9477.810961
9011	9476.966969
9012	9476.809886
9013	9476.463116
9014	9476.449925
9015	9475.249739
9016	9473.983608
9017	9473.794047
9018	9473.278013
9019	9473.240433
9020	9472.329452
9021	9472.110765
9022	9471.931876
9023	9471.490299
9024	9471.171915
9025	9471.162506
9026	9470.79737
9027	9470.411601
9028	9470.399409
9029	9469.811183
9030	9469.65704
9031	9468.996965
9032	9468.114809
9033	9467.705905
9034	9467.012993
9035	9466.41912
9036	9465.493271
9037	9464.393467
9038	9464.030646
9039	9463.833889
9040	9462.895836
9041	9462.70342
9042	9462.089807
9043	9462.078852
9044	9461.161801
9045	9460.556475
9046	9460.416773
9047	9459.718561
9048	9459.705454
9049	9459.242181
9050	9458.643225
9051	9458.128944
9052	9458.116149
9053	9457.701617
9054	9457.479822
9055	9457.110213
9056	9456.747639
9057	9456.292981
9058	9455.927912
9059	9455.682629
9060	9455.659312
9061	9455.06861
9062	9454.659981
9063	9453.960958
9064	9453.15763
9065	9452.323788
9066	9452.173563
9067	9451.598064
9068	9450.081011
9069	9449.782129
9070	9449.67483
9071	9448.913771
9072	9448.389265
9073	9447.960334
9074	9447.26941
9075	9446.899204
9076	9446.182573
9077	9444.902494
9078	9443.86801
9079	9443.034711
9080	9442.980373
9081	9442.198943
9082	9441.839366
9083	9441.159263
9084	9440.780537
9085	9440.769636
9086	9440.599007
9087	9439.733304
9088	9439.72261
9089	9438.913629
9090	9438.539995
9091	9437.414068
9092	9436.778083
9093	9436.010798
9094	9435.480176
9095	9435.469485
9096	9435.458429
9097	9434.703506
9098	9434.218797
9099	9434.209195
9100	9433.823385
9101	9432.872828
9102	9432.283005
9103	9431.985148
9104	9431.890511
9105	9430.836241
9106	9429.741916
9107	9429.732541
9108	9429.20961
9109	9427.785219
9110	9427.4537
9111	9426.868904
9112	9426.09512
9113	9425.193952
9114	9424.774404
9115	9424.403033
9116	9424.059003
9117	9423.393674
9118	9422.838685
9119	9422.51755
9120	9422.181386
9121	9421.568089
9122	9420.706564
9123	9420.673396
9124	9419.782144
9125	9418.532245
9126	9418.172189
9127	9417.445932
9128	9416.940574
9129	9416.768664
9130	9415.736486
9131	9414.80835
9132	9414.405251
9133	9413.844263
9134	9413.298724
9135	9413.044239
9136	9413.031783
9137	9412.508457
9138	9412.004379
9139	9411.236472
9140	9411.106271
9141	9410.182899
9142	9409.70308
9143	9409.439613
9144	9408.590409
9145	9408.135621
9146	9407.080719
9147	9406.096827
9148	9406.08545
9149	9406.075757
9150	9405.671197
9151	9404.195516
9152	9403.944651
9153	9403.393463
9154	9402.253121
9155	9401.608036
9156	9400.947838
9157	9400.380301
9158	9400.18724
9159	9399.726776
9160	9398.951477
9161	9398.012768
9162	9397.377941
9163	9397.059387
9164	9396.399504
9165	9395.809417
9166	9395.20361
9167	9395.182968
9168	9394.676889
9169	9394.483547
9170	9393.964601
9171	9393.388775
9172	9392.911533
9173	9392.421354
9174	9392.277043
9175	9391.883682
9176	9391.509667
9177	9390.95784
9178	9390.596538
9179	9389.834289
9180	9389.168532
9181	9388.345836
9182	9387.847566
9183	9387.46907
9184	9386.847506
9185	9386.830701
9186	9386.808058
9187	9386.295009
9188	9385.617242
9189	9384.638282
9190	9384.023273
9191	9383.90618
9192	9383.2178
9193	9382.199419
9194	9381.297826
9195	9380.851347
9196	9380.487143
9197	9380.093485
9198	9379.563901
9199	9378.588569
9200	9378.519509
9201	9377.628529
9202	9377.238664
9203	9377.158479
9204	9377.003584
9205	9376.591421
9206	9376.580553
9207	9375.978746
9208	9375.835501
9209	9375.051315
9210	9374.281067
9211	9373.595963
9212	9372.82015
9213	9372.324223
9214	9371.59062
9215	9371.396747
9216	9370.650736
9217	9370.407721
9218	9368.951074
9219	9368.813983
9220	9368.49984
9221	9367.53494
9222	9367.292799
9223	9367.116255
9224	9366.385381
9225	9366.140824
9226	9365.617168
9227	9365.195202
9228	9364.450854
9229	9364.087867
9230	9363.118417
9231	9362.555858
9232	9361.914866
9233	9361.594858
9234	9360.845401
9235	9359.891642
9236	9359.117463
9237	9358.920715
9238	9357.991535
9239	9357.202289
9240	9356.763597
9241	9355.912967
9242	9355.264556
9243	9354.66655
9244	9354.373007
9245	9354.352795
9246	9353.994122
9247	9353.783882
9248	9353.124945
9249	9353.049434
9250	9352.190392
9251	9351.480899
9252	9351.082467
9253	9350.349421
9254	9350.338625
9255	9349.92656
9256	9349.293559
9257	9348.197143
9258	9347.884252
9259	9347.690537
9260	9346.713804
9261	9345.99503
9262	9345.984771
9263	9345.462057
9264	9345.158745
9265	9344.516013
9266	9343.876609
9267	9343.107996
9268	9342.39053
9269	9341.937628
9270	9341.677209
9271	9341.66491
9272	9340.883945
9273	9340.425951
9274	9339.874805
9275	9338.91245
9276	9338.513046
9277	9338.414823
9278	9337.932318
9279	9336.965314
9280	9336.192586
9281	9335.642935
9282	9334.348914
9283	9333.580383
9284	9332.367412
9285	9331.74575
9286	9331.094274
9287	9330.80391
9288	9330.161034
9289	9329.338065
9290	9328.504285
9291	9327.474992
9292	9326.988114
9293	9326.413579
9294	9326.241364
9295	9325.998431
9296	9325.97283
9297	9325.955998
9298	9325.007358
9299	9324.741434
9300	9324.637543
9301	9324.16056
9302	9323.43555
9303	9323.090847
9304	9322.566393
9305	9322.158144
9306	9321.361208
9307	9320.626271
9308	9319.829409
9309	9319.055027
9310	9318.385663
9311	9317.605359
9312	9317.20968
9313	9316.52992
9314	9316.139044
9315	9315.468684
9316	9314.608202
9317	9313.883162
9318	9313.435672
9319	9312.678729
9320	9312.053103
9321	9310.820649
9322	9310.035129
9323	9309.817467
9324	9309.366523
9325	9309.247516
9326	9308.615057
9327	9307.896219
9328	9307.022222
9329	9306.33101
9330	9306.317203
9331	9305.624629
9332	9304.915967
9333	9304.302226
9334	9303.969569
9335	9303.541673
9336	9302.822797
9337	9302.425411
9338	9301.764096
9339	9301.58068
9340	9300.876185
9341	9300.151318
9342	9299.938576
9343	9299.424286
9344	9298.600664
9345	9297.954346
9346	9297.109179
9347	9295.884181
9348	9295.48305
9349	9295.107781
9350	9294.659042
9351	9294.556915
9352	9294.099131
9353	9293.432935
9354	9293.140375
9355	9292.622914
9356	9292.101175
9357	9291.67934
9358	9290.864454
9359	9290.308889
9360	9289.554973
9361	9289.03819
9362	9288.928223
9363	9288.520349
9364	9288.419204
9365	9287.71546
9366	9287.424323
9367	9286.828004
9368	9286.459691
9369	9285.462408
9370	9285.00327
9371	9284.56032
9372	9284.426026
9373	9284.134626
9374	9283.544483
9375	9282.582681
9376	9282.413376
9377	9281.653194
9378	9281.641383
9379	9281.200807
9380	9280.699581
9381	9280.019973
9382	9279.372147
9383	9278.508213
9384	9278.107824
9385	9277.55086
9386	9277.105132
9387	9276.496679
9388	9275.545917
9389	9274.812068
9390	9273.994001
9391	9273.246835
9392	9272.621015
9393	9271.776151
9394	9271.504236
9395	9270.819927
9396	9270.046847
9397	9270.036636
9398	9269.509115
9399	9269.060866
9400	9268.533379
9401	9268.381555
9402	9268.372135
9403	9268.164078
9404	9267.521558
9405	9266.892702
9406	9266.197034
9407	9266.185126
9408	9265.130376
9409	9264.987383
9410	9264.301623
9411	9264.064382
9412	9264.053014
9413	9263.372542
9414	9262.454503
9415	9261.245511
9416	9260.931318
9417	9259.938945
9418	9259.084507
9419	9258.852119
9420	9258.184024
9421	9258.173612
9422	9257.727971
9423	9257.306884
9424	9256.589023
9425	9255.377331
9426	9255.17045
9427	9254.857928
9428	9254.667088
9429	9253.502687
9430	9252.87252
9431	9252.439096
9432	9251.098039
9433	9250.555097
9434	9250.544473
9435	9249.336432
9436	9249.085167
9437	9248.258411
9438	9247.196619
